Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Jacque Jones*\jonesja05,89/7,95,322,54,93,9,44,3,17,0.289,0.329,0.46,0.789
Terry Jones#\joneste02,42954,17,63,4,17,0,3,1,3,0.27,0.303,0.317,0.62
Todd Jones*\jonesto02,1,7,0,0,0,0,0,0,0,,,,
Brian Jordan\jordabr01,*9,153,576,100,163,23,115,13,51,0.283,0.346,0.465,0.811
Kevin Jordan\jordake01,543,120,347,36,99,4,51,0,24,0.285,0.339,0.386,0.726
Wally Joyner*\joynewa01,3/D,110,323,34,80,5,43,0,58,0.248,0.363,0.35,0.713
Mike Judd\juddmi01,/1,7,5,0,0,0,0,0,1,0,0.167,0,0.167
David Justice*\justida01,7D9,133,429,75,123,21,88,1,94,0.287,0.413,0.476,0.889
Scott Kamieniecki\kamiesc01,1,3,0,0,0,0,0,0,0,,,,
Gabe Kapler\kaplega01,*89/D,130,416,60,102,18,49,11,42,0.245,0.315,0.447,0.762
Matt Karchner\karchma01,1,15,0,0,0,0,0,0,0,,,,
Scott Karl*\karlsc01,1,33,60,5,11,2,7,0,3,0.183,0.219,0.317,0.535
Eric Karros\karroer01,*3,153,578,74,176,34,112,8,53,0.304,0.362,0.55,0.912
Steve Karsay\karsast01,1,3,0,0,0,0,0,0,0,,,,
Mike Kelly\kellymi02,/9,2,2,0,1,0,1,0,0,0.5,0.5,1,1.5
Pat Kelly\kellypa03,4/D,37,116,17,31,6,20,0,10,0.267,0.318,0.483,0.801
Roberto Kelly\kellyro01,897,87,290,41,87,8,37,6,21,0.3,0.355,0.448,0.804
Jason Kendall\kendaja01,2,78,280,61,93,8,41,22,38,0.332,0.428,0.511,0.939
Adam Kennedy*\kennead01,4,33,102,12,26,1,16,0,3,0.255,0.284,0.402,0.686
Jeff Kent\kentje01,*4/3,138,511,86,148,23,101,13,61,0.29,0.366,0.511,0.877
Masao Kida\kidama01,1,1,0,0,0,0,0,0,0,,,,
Darryl Kile\kileda01,1,30,52,3,7,0,4,0,4,0.135,0.196,0.135,0.331
Byung-Hyun Kim\kimby01,1,22,1,0,0,0,0,0,0,0,0,0,0
Curtis King\kingcu01,/1,2,0,0,0,0,0,0,0,,,,
Jeff King\kingje01,3/D,21,72,14,17,3,11,2,15,0.236,0.385,0.389,0.774
Ray King*\kingra01,1,9,1,0,0,0,0,0,0,0,0,0,0
Gene Kingsale#\kingsge01,8/D,28,85,9,21,0,7,1,5,0.247,0.301,0.271,0.572
Mike Kinkade\kinkami01,2787714,28,46,3,9,2,6,1,3,0.196,0.275,0.413,0.688
Danny Klassen\klassda01,,1,1,0,1,0,0,0,0,1,1,1,2
Ryan Klesko*\kleskry01,37/D,133,404,55,120,21,80,5,53,0.297,0.376,0.532,0.908
Steve Kline#\klinest02,1,77,1,0,0,0,0,0,0,0,0,0,0
Chuck Knoblauch\knoblch01,*4,150,603,120,176,18,68,28,83,0.292,0.393,0.454,0.848
Randy Knorr\knorrra01,2,13,30,2,5,0,0,0,1,0.167,0.194,0.2,0.394
Billy Koch\kochbi01,1,3,1,0,0,0,0,0,0,0,0,0,0
Danny Kolb\kolbda01,1,1,0,0,0,0,0,0,0,,,,
Paul Konerko\konerpa01,3D/5,142,513,71,151,24,81,1,45,0.294,0.352,0.511,0.862
Corey Koskie*\koskico01,59D,117,342,42,106,11,58,4,40,0.31,0.387,0.468,0.855
Mark Kotsay*\kotsama01,*93,148,495,57,134,8,50,7,29,0.271,0.306,0.402,0.708
Chad Kreuter#\kreutch01,2/D,107,324,31,73,5,35,0,34,0.225,0.309,0.318,0.627
Jeff Kubenka\kubenje01,/1,6,1,1,1,0,0,0,0,1,1,1,2
Tim Laker\lakerti01,/2,6,9,0,3,0,0,0,0,0.333,0.333,0.333,0.667
David Lamb#\lambda01,64/D,55,124,18,28,1,13,0,10,0.226,0.284,0.306,0.59
Tom Lampkin*\lampkto01,2/D7,76,206,29,60,9,34,1,13,0.291,0.345,0.495,0.84
Mark Langston\langsma01,1,1,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Ray Lankford*\lankfra01,7/8D,122,422,77,129,15,63,14,49,0.306,0.38,0.493,0.873
Mike Lansing\lansimi01,4,35,145,24,45,4,15,2,7,0.31,0.344,0.455,0.799
Barry Larkin\larkiba01,*6,161,583,108,171,12,75,30,93,0.293,0.39,0.42,0.81
Jason LaRue\larueja01,2,36,90,12,19,3,10,4,11,0.211,0.311,0.389,0.7
Chris Latham#\lathach01,/789,14,22,1,2,0,3,0,0,0.091,0.083,0.091,0.174
Matt Lawton*\lawtoma02,*97/8D,118,406,58,105,7,54,26,57,0.259,0.353,0.355,0.708
Ricky Ledee*\ledeeri01,7/8D9,88,250,45,69,9,40,4,28,0.276,0.346,0.476,0.822
Aaron Ledesma\ledesaa01,654/3D,93,294,32,78,0,30,1,14,0.265,0.305,0.316,0.622
Carlos Lee\leeca01,7D/3,127,492,66,144,16,84,4,13,0.293,0.312,0.463,0.775
David Lee\leeda01,1,35,5,1,1,0,0,0,0,0.2,0.2,0.2,0.4
Derrek Lee\leede02,3,70,218,21,45,5,20,2,17,0.206,0.263,0.326,0.588
Travis Lee*\leetr01,*3/9,120,375,57,89,9,50,17,58,0.237,0.337,0.363,0.7
Al Leiter*\leiteal01,1,29,57,1,6,0,5,0,2,0.105,0.136,0.14,0.276
Scott Leius\leiussc01,35/D64,37,74,8,15,1,10,1,4,0.203,0.244,0.257,0.501
Pat Lennon\lennopa01,/79,9,29,3,6,1,6,0,2,0.207,0.281,0.379,0.661
Curt Leskanic\leskacu01,1,60,4,1,2,1,3,0,0,0.5,0.5,1.25,1.75
Al Levine*\levinal01,1,3,0,0,0,0,0,0,0,,,,
Jesse Levis*\levisje01,/2,10,26,0,4,0,3,0,1,0.154,0.214,0.154,0.368
Darren Lewis\lewisda01,*89/D,135,470,63,113,2,40,16,45,0.24,0.311,0.309,0.62
Mark Lewis\lewisma01,42859,88,173,18,44,6,28,0,7,0.254,0.28,0.451,0.731
Jim Leyritz\leyriji01,32D/5,81,200,25,47,8,26,0,28,0.235,0.339,0.41,0.749
Jim Leyritz\leyriji01,23/5,50,134,17,32,8,21,0,15,0.239,0.331,0.455,0.786
Jim Leyritz\leyriji01,D/352,31,66,8,15,0,5,0,13,0.227,0.354,0.318,0.673
Jon Lieber*\liebejo01,1,29,58,8,7,0,2,0,5,0.121,0.188,0.138,0.325
Mike Lieberthal\liebemi01,*2,145,510,84,153,31,96,0,44,0.3,0.363,0.551,0.914
Jeff Liefer*\liefeje01,37/D9,45,113,8,28,0,14,2,8,0.248,0.295,0.327,0.623
Ted Lilly*\lillyte01,/1,9,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4
Jose Lima\limajo01,1,34,75,4,6,0,2,0,3,0.08,0.115,0.08,0.195
Mike Lincoln\lincomi01,1,1,1,0,0,0,0,0,0,0,0,0,0
Cole Liniak\liniaco01,5,12,29,3,7,0,2,0,1,0.241,0.267,0.31,0.577
Graeme Lloyd*\lloydgr01,1,4,0,0,0,0,0,0,0,,,,
Paul Lo Duca\loducpa01,2,36,95,11,22,3,11,1,10,0.232,0.312,0.337,0.649
Esteban Loaiza\loaizes01,1,1,0,0,0,0,0,0,0,,,,
Keith Lockhart*\lockhke01,45/D,108,161,20,42,1,21,3,19,0.261,0.337,0.311,0.648
Carlton Loewer\loeweca01,1,19,22,0,5,0,1,0,1,0.227,0.261,0.227,0.488
Kenny Lofton*\loftoke01,*8/D,120,465,110,140,7,39,25,79,0.301,0.405,0.432,0.838
Rich Loiselle\loiseri01,1,13,0,0,0,0,0,0,0,,,,
Steve Lomasney\lomasst01,/2,1,2,0,0,0,0,0,0,0,0,0,0
George Lombard*\lombage01,/79,6,6,1,2,0,0,2,1,0.333,0.429,0.333,0.762
Terrence Long*\longte01,,3,3,0,0,0,0,0,0,0,0,0,0
Braden Looper\loopebr01,1,67,0,0,0,0,0,0,0,,,,
Albie Lopez\lopezal02,1,1,0,0,0,0,0,0,0,,,,
Javy Lopez\lopezja01,2/D,65,246,34,78,11,45,0,20,0.317,0.375,0.533,0.908
Luis Lopez#\lopezlu02,64/5,68,104,11,22,2,13,1,12,0.212,0.308,0.308,0.616
Mendy Lopez\lopezme01,/46,7,20,2,8,0,3,0,0,0.4,0.429,0.5,0.929
Mark Loretta\loretma01,6345,153,587,93,170,5,67,4,52,0.29,0.354,0.39,0.744
Andrew Lorraine*\lorraan01,1,12,15,1,2,0,0,0,1,0.133,0.188,0.2,0.388
Torey Lovullo#\lovulto01,/34,17,38,3,8,2,5,0,3,0.211,0.268,0.368,0.637
Derek Lowe\lowede01,1,5,0,0,0,0,0,0,0,,,,
Sean Lowe\lowese01,1,5,0,0,0,0,0,0,0,,,,
Mike Lowell\lowelmi01,5,97,308,32,78,12,47,0,26,0.253,0.317,0.419,0.736
Terrell Lowery\lowerte01,87/D9,66,185,25,48,2,17,0,19,0.259,0.33,0.384,0.714
Larry Luebbers\luebbla01,/1,8,16,1,2,0,0,0,1,0.125,0.176,0.125,0.301
Matt Luke*\lukema01,/397,18,30,4,9,3,6,0,2,0.3,0.344,0.6,0.944
John Mabry*\mabryjo01,953/78D,87,262,34,64,9,33,2,20,0.244,0.297,0.401,0.698
Mike Macfarlane\macfami01,2/D,81,226,24,55,4,31,0,13,0.243,0.282,0.372,0.653
Robert Machado\macharo01,2,17,22,3,4,0,0,0,2,0.182,0.25,0.227,0.477
Jose Macias#\maciajo01,/4,5,4,2,1,1,2,0,0,0.25,0.25,1,1.25
Greg Maddux\maddugr01,1,31,64,7,11,2,7,0,1,0.172,0.197,0.313,0.509
Mike Maddux*\maddumi01,1,51,0,0,0,0,0,0,0,,,,
Mike Maddux*\maddumi01,/1,4,0,0,0,0,0,0,0,,,,
Mike Maddux*\maddumi01,1,47,0,0,0,0,0,0,0,,,,
Dave Magadan*\magadda01,53,116,248,20,68,2,30,1,45,0.274,0.377,0.355,0.732
Wendell Magee\mageewe01,/879,12,14,4,5,2,5,0,1,0.357,0.4,0.857,1.257
Mike Magnante*\magnami01,1,3,0,0,0,0,0,0,0,,,,
Pat Mahomes\mahompa01,1,40,16,2,5,0,3,0,0,0.313,0.313,0.5,0.813
Matt Mantei\mantema01,1,63,1,0,0,0,0,0,0,0,0,0,0
Matt Mantei\mantema01,1,34,1,0,0,0,0,0,0,0,0,0,0
Matt Mantei\mantema01,1,29,0,0,0,0,0,0,0,,,,
Jeff Manto\mantoje01,42858,18,33,5,6,1,2,0,13,0.182,0.413,0.273,0.686
Jeff Manto\mantoje01,42858,12,25,5,5,1,2,0,11,0.2,0.444,0.32,0.764
Jeff Manto\mantoje01,/35,6,8,0,1,0,0,0,2,0.125,0.3,0.125,0.425
Kirt Manwaring\manwaki01,2/D,48,137,17,41,2,14,0,12,0.299,0.374,0.409,0.783
Josias Manzanillo\manzajo01,1,13,1,0,1,0,0,0,0,1,1,1,2
Eli Marrero\marreel01,23,114,317,32,61,6,34,11,18,0.192,0.236,0.297,0.533
Damaso Marte*\marteda01,/1,1,0,0,0,0,0,0,0,,,,
Al Martin*\martial03,*7,143,541,97,150,24,63,20,49,0.277,0.337,0.506,0.844
Norberto Martin\martino01,/46,9,27,3,6,0,0,0,4,0.222,0.364,0.296,0.66
Dave Martinez*\martida01,*98/7,143,514,79,146,6,66,13,60,0.284,0.361,0.387,0.748
Edgar Martinez\martied01,*D/3,142,502,86,169,24,86,7,97,0.337,0.447,0.554,1.001
Felix Martinez#\martife01,/64,6,7,1,1,0,0,0,0,0.143,0.143,0.143,0.286
Manny Martinez\martima02,*8/9,137,331,48,81,2,26,19,17,0.245,0.279,0.341,0.621
Pedro Martinez\martipe02,1,2,2,0,0,0,0,0,0,0,0,0,0
Ramon Martinez\martira03,465/D,61,144,21,38,5,19,1,14,0.264,0.327,0.41,0.737
Sandy Martinez*\martisa01,2,17,30,1,5,1,1,0,0,0.167,0.167,0.267,0.433
Tino Martinez*\martiti02,*3,159,589,95,155,28,105,3,69,0.263,0.341,0.458,0.8
Onan Masaoka\masaoon01,1,50,4,0,0,0,0,0,0,0,0,0,0
Ruben Mateo\mateoru01,8/D,32,122,16,29,5,18,3,4,0.238,0.268,0.451,0.719
Mike Matheny\mathemi01,2,57,163,16,35,3,17,0,12,0.215,0.271,0.307,0.578
T.J. Mathews\mathet.01,1,3,0,0,0,0,0,0,0,,,,
Terry Mathews*\mathete01,1,1,1,0,0,0,0,0,0,0,0,0,0
Pascual Matos\matospa01,/2,6,8,0,1,0,2,0,0,0.125,0.125,0.125,0.25
Gary Matthews#\matthga02,/978,23,36,4,8,0,7,2,9,0.222,0.378,0.222,0.6
Derrick May*\mayde01,/D97,26,49,5,13,4,12,0,4,0.265,0.315,0.51,0.825
Brent Mayne*\maynebr01,2,117,322,39,97,2,39,2,43,0.301,0.389,0.419,0.808
Joe Mays#\maysjo01,1,3,3,0,0,0,0,0,2,0,0.4,0,0.4
Quinton McCracken#\mccraqu01,78,40,148,20,37,1,18,6,14,0.25,0.317,0.324,0.641
Jeff McCurry\mccurje01,/1,4,0,0,0,0,0,0,0,,,,
Jason McDonald#\mcdonja02,879/D4,100,187,26,39,3,8,6,25,0.209,0.31,0.278,0.588
John McDonald\mcdonjo03,/46,18,21,2,7,0,0,0,0,0.333,0.333,0.333,0.667
Chuck McElroy*\mcelrch01,42742,53,1,0,0,0,0,0,0,0,0,0,0
Chuck McElroy*\mcelrch01,1,38,1,0,0,0,0,0,0,0,0,0,0
Chuck McElroy*\mcelrch01,42742,15,0,0,0,0,0,0,0,,,,
Joe McEwing\mcewijo01,4789/536,152,513,65,141,9,44,7,41,0.275,0.333,0.398,0.73
Willie McGee#\mcgeewi01,978/3,132,271,25,68,0,20,7,17,0.251,0.293,0.277,0.57
Kevin McGlinchy\mcglike01,1,61,2,0,0,0,0,0,0,0,0,0,0
Fred McGriff*\mcgrifr01,*3D,144,529,75,164,32,104,1,86,0.31,0.405,0.552,0.957
Ryan McGuire*\mcguiry01,37/98,88,140,17,31,2,18,1,27,0.221,0.347,0.343,0.69
Mark McGwire\mcgwima01,*3,153,521,118,145,65,147,0,133,0.278,0.424,0.697,1.12
Mark McLemore#\mclemma01,*4/97D,144,566,105,155,6,45,16,83,0.274,0.363,0.366,0.729
Greg McMichael\mcmicgr01,1,18,0,0,0,0,0,0,0,,,,
Greg McMichael\mcmicgr01,1,18,0,0,0,0,0,0,0,,,,
Brian McNichol*\mcnicbr01,/1,4,2,0,0,0,0,0,0,0,0,0,0
Brian McRae#\mcraebr01,8D,134,403,47,88,12,48,2,57,0.218,0.327,0.36,0.687
Brian McRae#\mcraebr01,8,103,321,36,72,9,37,2,41,0.224,0.323,0.358,0.682
Brian McRae#\mcraebr01,8,96,298,35,66,8,36,2,39,0.221,0.32,0.349,0.669
Brian McRae#\mcraebr01,/8,7,23,1,6,1,1,0,2,0.261,0.37,0.478,0.849
Brian McRae#\mcraebr01,D8,31,82,11,16,3,11,0,16,0.195,0.34,0.366,0.706
Brian Meadows\meadobr01,1,29,50,6,7,0,1,0,2,0.14,0.173,0.2,0.373
Pat Meares\mearepa01,6,21,91,15,28,0,7,0,9,0.308,0.382,0.352,0.734
Gil Meche\mechegi01,1,1,0,0,0,0,0,0,0,,,,
Rafael Medina\medinra01,1,20,0,0,0,0,0,0,0,,,,
Mitch Meluskey#\melusmi01,2,10,33,4,7,1,3,1,5,0.212,0.316,0.333,0.649
Ramiro Mendoza\mendora01,1,4,0,0,0,0,0,0,0,,,,
Frank Menechino\menecfr01,/6D5,9,9,0,2,0,0,0,0,0.222,0.222,0.222,0.444
Orlando Merced#\merceor01,7/3D,93,194,25,52,8,26,2,26,0.268,0.353,0.464,0.817
Kent Mercker*\merckke01,1,25,28,5,5,0,2,0,2,0.179,0.233,0.214,0.448
Kent Mercker*\merckke01,1,25,28,5,5,0,2,0,2,0.179,0.233,0.214,0.448
Lou Merloni\merlolo01,6/54D37,43,126,18,32,1,13,0,8,0.254,0.307,0.333,0.64
Jose Mesa\mesajo01,1,7,0,0,0,0,0,0,0,,,,
Chad Meyers\meyerch02,31868,43,142,17,33,0,4,4,9,0.232,0.292,0.296,0.588
Dan Miceli\micelda01,1,65,1,0,0,0,0,0,0,0,0,0,0
Doug Mientkiewicz*\mientdo01,*3,118,327,34,75,2,32,1,43,0.229,0.324,0.33,0.655
Matt Mieske\mieskma01,79/8D,78,150,24,46,9,29,0,8,0.307,0.338,0.52,0.858
Matt Mieske\mieskma01,9/78D,24,41,11,15,4,7,0,2,0.366,0.395,0.659,1.054
Matt Mieske\mieskma01,42925,54,109,13,31,5,22,0,6,0.284,0.316,0.468,0.784
Kevin Millar\millake01,20880,105,351,48,100,9,67,1,40,0.285,0.362,0.433,0.795
Damian Miller\milleda02,2,86,296,35,80,11,47,0,19,0.27,0.316,0.446,0.762
Kurt Miller\milleku01,/1,4,0,0,0,0,0,0,0,,,,
Travis Miller\milletr01,1,3,0,0,0,0,0,0,0,,,,
Trever Miller\milletr02,1,46,3,0,0,0,0,0,0,0,0,0,0
Wade Miller\millewa04,/1,5,1,0,0,0,0,0,0,0,0,0,0
Alan Mills\millsal01,1,66,2,0,0,0,0,0,0,0,0,0,0
Kevin Millwood\millwke01,1,31,78,4,12,1,6,0,2,0.154,0.175,0.218,0.393
Eric Milton*\miltoer01,1,1,2,0,0,0,0,0,1,0,0.333,0,0.333
Ryan Minor\minorry01,42858,46,124,13,24,3,10,1,8,0.194,0.241,0.323,0.563
Doug Mirabelli\mirabdo01,2,33,87,10,22,1,10,0,9,0.253,0.327,0.356,0.683
Dave Mlicki\mlickda01,1,5,5,0,1,0,0,0,2,0.2,0.429,0.2,0.629
Dave Mlicki\mlickda01,/1,2,1,0,1,0,0,0,0,1,1,1,2
Dave Mlicki\mlickda01,1,3,4,0,0,0,0,0,2,0,0.333,0,0.333
Brian Moehler\moehlbr01,1,1,1,0,0,0,0,0,1,0,0.5,0,0.5
Mike Mohler\mohlemi01,1,46,3,0,0,0,0,0,0,0,0,0,0
Bengie Molina\molinbe01,2,31,101,8,26,1,10,0,6,0.257,0.312,0.337,0.649
Gabe Molina\molinga01,1,1,0,0,0,0,0,0,0,,,,
Jose Molina\molinjo01,2,10,19,3,5,0,1,0,2,0.263,0.333,0.316,0.649
Shane Monahan*\monahsh01,/7D9,16,15,3,2,0,0,0,0,0.133,0.133,0.133,0.267
Raul Mondesi\mondera01,*9/8,159,601,98,152,33,99,36,71,0.253,0.332,0.483,0.815
Jeff Montgomery\montgje01,1,2,0,0,0,0,0,0,0,,,,
Steve Montgomery\montgst01,1,48,1,1,1,0,0,0,0,1,1,1,2
Melvin Mora\morame01,78/9456,66,31,6,5,0,1,2,4,0.161,0.278,0.161,0.439
Mickey Morandini*\moranmi01,*4,144,456,60,110,4,37,6,48,0.241,0.319,0.329,0.648
Mike Mordecai\mordemi01,465/3,109,226,29,53,5,25,2,20,0.235,0.297,0.363,0.66
Mike Morgan\morgami01,1,2,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5
Alvin Morman*\mormaal01,1,3,0,0,0,0,0,0,0,,,,
Hal Morris*\morriha02,3/7D,80,102,10,29,0,16,0,10,0.284,0.348,0.373,0.721
Warren Morris*\morriwa02,*4,147,511,65,147,15,73,3,59,0.288,0.36,0.427,0.787
Guillermo Mota\motagu01,1,47,1,1,1,1,3,0,0,1,1,4,5
James Mouton\moutoja01,789/D,95,122,18,32,2,13,6,18,0.262,0.364,0.369,0.732
Lyle Mouton\moutoly01,/79,14,17,2,3,1,3,0,2,0.176,0.263,0.412,0.675
Jamie Moyer*\moyerja01,1,1,2,0,1,0,0,0,1,0.5,0.667,0.5,1.167
Bill Mueller#\muellbi02,42859,116,414,61,120,2,36,4,65,0.29,0.388,0.362,0.751
Terry Mulholland\mulhote01,1,41,48,2,5,0,3,0,2,0.104,0.14,0.104,0.244
Terry Mulholland\mulhote01,1,25,32,0,3,0,3,0,0,0.094,0.094,0.094,0.188
Terry Mulholland\mulhote01,1,16,16,2,2,0,0,0,2,0.125,0.222,0.125,0.347
Mike Munoz*\munozmi01,1,4,0,0,0,0,0,0,0,,,,
Calvin Murray\murraca01,/87,15,19,1,5,0,5,1,2,0.263,0.333,0.368,0.702
Dan Murray\murrada02,/1,1,0,0,0,0,0,0,0,,,,
Dan Murray\murrada02,/1,1,0,0,0,0,0,0,0,,,,
Heath Murray*\murrahe01,1,20,13,1,2,0,0,0,1,0.154,0.214,0.154,0.368
Mike Mussina*\mussimi01,1,3,11,1,3,0,4,0,0,0.273,0.273,0.364,0.636
Greg Myers*\myersgr01,2,84,200,19,53,5,24,0,26,0.265,0.348,0.37,0.718
Greg Myers*\myersgr01,2,50,128,9,37,3,15,0,13,0.289,0.355,0.391,0.745
Greg Myers*\myersgr01,2,34,72,10,16,2,9,0,13,0.222,0.337,0.333,0.671
Mike Myers*\myersmi01,1,66,1,0,0,0,0,0,0,0,0,0,0
Rodney Myers\myersro01,1,45,7,2,3,0,1,0,0,0.429,0.429,0.571,1
Charles Nagy*\nagych01,1,4,6,0,0,0,0,0,0,0,0,0,0
Joe Nathan\nathajo01,1,19,28,1,5,0,1,0,2,0.179,0.233,0.214,0.448
Dan Naulty\naultda01,1,3,0,0,0,0,0,0,0,,,,
Jaime Navarro\navarja01,1,2,3,0,0,0,0,0,0,0,0,0,0
Denny Neagle*\neaglde01,1,20,37,1,6,0,2,0,1,0.162,0.184,0.189,0.373
Robb Nen\nenro01,1,68,0,0,0,0,0,0,0,,,,
Phil Nevin\nevinph01,523/97D,128,383,52,103,24,85,1,51,0.269,0.352,0.527,0.88
David Newhan*\newhada01,12875,32,43,7,6,2,6,2,1,0.14,0.159,0.302,0.461
Jose Nieves\nievejo01,6,54,181,16,45,2,18,0,8,0.249,0.291,0.343,0.633
Dave Nilsson*\nilssda01,2/D,115,343,56,106,21,62,1,53,0.309,0.4,0.554,0.954
C.J. Nitkowski*\nitkoc.01,1/D,5,1,0,0,0,0,0,0,0,0,0,0
Otis Nixon#\nixonot01,42924,84,151,31,31,0,8,26,23,0.205,0.309,0.232,0.54
Trot Nixon*\nixontr01,*9,124,381,67,103,15,52,3,53,0.27,0.357,0.472,0.83
Hideo Nomo\nomohi01,1,27,56,3,12,0,5,0,1,0.214,0.228,0.286,0.514
Greg Norton#\nortogr01,*53/D,132,436,62,111,16,50,4,69,0.255,0.358,0.424,0.782
Abraham Nunez#\nunezab01,64,90,259,25,57,0,17,9,28,0.22,0.299,0.251,0.55
Vladimir Nunez\nunezvl01,1,41,28,0,4,0,2,0,0,0.143,0.143,0.143,0.286
Vladimir Nunez\nunezvl01,1,26,3,0,0,0,0,0,0,0,0,0,0
Vladimir Nunez\nunezvl01,1,15,25,0,4,0,2,0,0,0.16,0.16,0.16,0.32
Jon Nunnally*\nunnajo01,/D79,10,14,4,4,0,1,0,0,0.286,0.286,0.357,0.643
Charlie O'Brien\o'brich01,2,27,62,3,6,1,4,0,1,0.097,0.136,0.145,0.282
Troy O'Leary*\o'leatr01,*7/9,157,596,84,167,28,103,1,56,0.28,0.343,0.495,0.838
Paul O'Neill*\o'neipa01,*9,153,597,70,170,19,110,11,66,0.285,0.353,0.459,0.812
Alex Ochoa\ochoaal01,79/8D,119,277,47,83,8,40,6,45,0.3,0.404,0.466,0.87
Jose Offerman#\offerjo01,*4D/3,149,586,107,172,8,69,18,96,0.294,0.391,0.435,0.826
Chad Ogea\ogeach01,1,34,44,1,4,0,0,0,4,0.091,0.167,0.091,0.258
Tomo Ohka#\ohkato01,/1,1,0,0,0,0,0,0,0,,,,
Kirt Ojala*\ojalaki01,/1,8,0,0,0,0,0,0,0,,,,
John Olerud*\olerujo01,*3,162,581,107,173,19,96,3,125,0.298,0.427,0.463,0.89
Omar Olivares\olivaom01,1,2,6,0,2,0,0,0,0,0.333,0.333,0.5,0.833
Omar Olivares\olivaom01,1,2,6,0,2,0,0,0,0,0.333,0.333,0.5,0.833
Darren Oliver\oliveda02,1,34,73,7,20,0,6,0,3,0.274,0.303,0.329,0.631
Joe Oliver\olivejo01,2,45,134,10,27,1,13,2,10,0.201,0.253,0.284,0.537
Gregg Olson\olsongr01,1,59,0,0,0,0,0,0,1,,1,,
Mike Oquist\oquismi01,1,1,2,0,0,0,0,0,0,0,0,0,0
Luis Ordaz\ordazlu01,/645,10,9,3,1,0,2,1,1,0.111,0.2,0.111,0.311
Magglio Ordonez\ordonma01,*9/D,157,624,100,188,30,117,13,47,0.301,0.349,0.51,0.858
Rey Ordonez\ordonre01,*6,154,520,49,134,1,60,8,49,0.258,0.319,0.317,0.636
Kevin Orie\orieke01,42858,77,240,26,61,6,29,1,22,0.254,0.322,0.396,0.718
Jesse Orosco\oroscje01,1,2,0,0,0,0,0,0,0,,,,
David Ortiz*\ortizda01,/D3,10,20,1,0,0,0,0,5,0,0.2,0,0.2
Russ Ortiz\ortizru01,1,31,71,7,14,1,8,0,3,0.197,0.23,0.268,0.497
Donovan Osborne#\osbordo01,/1,6,10,1,1,0,0,0,0,0.1,0.1,0.2,0.3
Keith Osik\osikke01,42767,66,167,12,31,2,13,0,11,0.186,0.239,0.251,0.49
Antonio Osuna\osunaan01,/1,5,0,0,0,0,0,0,0,,,,
Willis Otanez\otanewi01,53/D,71,207,28,49,7,24,0,15,0.237,0.293,0.391,0.685
Willis Otanez\otanewi01,5/3D,29,80,7,17,2,11,0,6,0.213,0.273,0.325,0.598
Willis Otanez\otanewi01,53/D,42,127,21,32,5,13,0,9,0.252,0.307,0.433,0.74
Eric Owens\owenser01,*7893/54,149,440,55,117,9,61,33,38,0.266,0.327,0.391,0.718
Vicente Padilla\padilvi01,/1,4,0,0,0,0,0,0,0,,,,
Lance Painter*\paintla01,1,55,7,0,0,0,0,0,0,0,0,0,0
Orlando Palmeiro*\palmeor01,79D/8,109,317,46,88,1,23,5,39,0.278,0.364,0.331,0.696
Rafael Palmeiro*\palmera01,*D3,158,565,96,183,47,148,2,97,0.324,0.42,0.63,1.05
Dean Palmer\palmede01,*5/D,150,560,92,147,38,100,3,57,0.263,0.339,0.518,0.857
Jose Paniagua\paniajo01,1,4,0,0,0,0,0,0,0,,,,
Craig Paquette\paquecr01,95/437,48,157,21,45,10,37,1,6,0.287,0.309,0.516,0.825
Chan Ho Park\parkch01,1,32,59,4,9,0,6,0,2,0.153,0.175,0.186,0.361
Jim Parque*\parquji01,1,2,5,0,2,0,0,0,0,0.4,0.4,0.4,0.8
Steve Parris\parrist01,1,21,38,1,6,0,4,0,0,0.158,0.158,0.158,0.316
Bronswell Patrick\patribr01,/1,6,1,0,0,0,0,0,0,0,0,0,0
Danny Patterson\patteda04,1,5,1,0,0,0,0,0,0,0,0,0,0
Josh Paul\pauljo01,/2,6,18,2,4,0,1,0,0,0.222,0.222,0.278,0.5
Carl Pavano\pavanca01,1,19,33,1,2,0,2,0,1,0.061,0.088,0.061,0.149
Jay Payton\paytoja01,/78,13,8,1,2,0,1,1,0,0.25,0.333,0.375,0.708
Angel Pena\penaan01,2,43,120,14,25,4,21,0,12,0.208,0.276,0.358,0.634
Troy Percival\percitr01,1,3,0,0,0,0,0,0,0,,,,
Carlos Perez*\perezca01,1,16,27,2,8,1,2,0,2,0.296,0.345,0.481,0.826
Eddie Perez\perezed02,42769,104,309,30,77,7,30,0,17,0.249,0.299,0.372,0.671
Eduardo Perez\perezed01,/73,21,32,6,11,1,9,0,7,0.344,0.462,0.5,0.962
Neifi Perez#\perezne01,*6,157,690,108,193,12,70,13,28,0.28,0.307,0.403,0.71
Odalis Perez*\perezod01,1,17,30,1,4,0,3,0,0,0.133,0.133,0.133,0.267
Yorkis Perez*\perezyo01,1,33,2,0,0,0,0,0,0,0,0,0,0
