Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Takashi Kashiwada*\kashita01,1,32,1,0,0,0,0,0,0,0,0,0,0
Greg Keagle\keaglgr01,1,1,1,0,0,0,0,0,0,0,0,0,0
Mike Kelly\kellymi02,978/D,73,140,27,41,6,19,6,10,0.293,0.338,0.543,0.881
Pat Kelly\kellypa03,4D,67,120,25,29,2,10,8,14,0.242,0.324,0.358,0.682
Roberto Kelly\kellyro01,97D/8,105,368,58,107,12,59,9,22,0.291,0.333,0.47,0.803
Roberto Kelly\kellyro01,9D/87,75,247,39,71,5,37,7,17,0.287,0.336,0.441,0.777
Roberto Kelly\kellyro01,7/8D,30,121,19,36,7,22,2,5,0.298,0.328,0.529,0.857
Jason Kendall\kendaja01,*2,144,486,71,143,8,49,18,49,0.294,0.391,0.434,0.825
Jeff Kent\kentje01,*43,155,580,90,145,29,121,11,48,0.25,0.316,0.472,0.789
Jimmy Key\keyji01,1,1,2,0,0,0,0,0,0,0,0,0,0
Brooks Kieschnick*\kiescbr01,42925,39,90,9,18,4,12,1,12,0.2,0.294,0.356,0.65
Darryl Kile\kileda01,1,34,89,4,11,0,7,0,3,0.124,0.179,0.157,0.336
Curtis King\kingcu01,1,28,1,0,0,0,0,0,0,0,0,0,0
Jeff King\kingje01,*3/D,155,543,84,129,28,112,16,89,0.238,0.341,0.451,0.792
Wayne Kirby*\kirbywa01,29068,46,65,6,11,0,4,0,10,0.169,0.28,0.2,0.48
Ryan Klesko*\kleskry01,*73,143,467,67,122,24,84,4,48,0.261,0.334,0.49,0.824
Steve Kline#\klinest02,1,24,1,0,0,0,0,0,0,0,0,0,0
Steve Kline#\klinest02,1,24,1,0,0,0,0,0,0,0,0,0,0
Chuck Knoblauch\knoblch01,*4/D6,156,611,117,178,9,58,62,84,0.291,0.39,0.411,0.8
Randy Knorr\knorrra01,/23,4,8,1,3,1,1,0,0,0.375,0.375,0.75,1.125
Paul Konerko\konerpa01,/35,6,7,0,1,0,0,0,1,0.143,0.25,0.143,0.393
Mark Kotsay*\kotsama01,8,14,52,5,10,0,4,3,4,0.192,0.25,0.25,0.5
Chad Kreuter#\kreutch01,2/3D,89,255,25,59,5,21,0,29,0.231,0.31,0.341,0.651
Chad Kreuter#\kreutch01,42769,19,37,6,8,1,3,0,8,0.216,0.356,0.405,0.761
Chad Kreuter#\kreutch01,2/D,70,218,19,51,4,18,0,21,0.234,0.301,0.33,0.632
Marc Kroon#\kroonma01,1,12,0,0,0,0,0,0,0,,,,
Tim Kubinski*\kubinti01,1,1,0,0,0,0,0,0,0,,,,
Kerry Lacy\lacyke01,1,2,0,0,0,0,0,0,0,,,,
Tim Laker\lakerti01,/2,7,14,0,0,0,1,0,2,0,0.118,0,0.118
Tom Lampkin*\lampkto01,2,108,229,28,56,7,22,2,28,0.245,0.335,0.38,0.715
Ray Lankford*\lankfra01,*8,133,465,94,137,31,98,21,95,0.295,0.411,0.585,0.996
Mike Lansing\lansimi01,*4,144,572,86,161,20,70,11,45,0.281,0.338,0.472,0.81
Barry Larkin\larkiba01,6/D,73,224,34,71,4,20,14,47,0.317,0.44,0.473,0.913
Chris Latham#\lathach01,/89,15,22,4,4,0,1,0,0,0.182,0.182,0.227,0.409
Matt Lawton*\lawtoma02,*978,142,460,74,114,14,60,7,76,0.248,0.366,0.415,0.781
Aaron Ledesma\ledesaa01,45/36,43,88,24,31,2,11,1,13,0.352,0.437,0.5,0.937
Derrek Lee\leede02,3,22,54,9,14,1,4,0,9,0.259,0.365,0.37,0.735
Al Leiter*\leiteal01,1,25,48,2,5,0,1,0,3,0.104,0.157,0.104,0.261
Mark Leiter\leitema01,1,30,51,2,6,0,4,0,2,0.118,0.151,0.118,0.269
Mark Lemke#\lemkema01,4,109,351,33,86,2,26,2,33,0.245,0.306,0.316,0.622
Pat Lennon\lennopa01,7D9/8,56,116,14,34,1,14,0,15,0.293,0.374,0.388,0.762
John LeRoy\leroyjo01,/1,1,0,0,0,0,0,0,0,,,,
Brian Lesher\leshebr01,7/3D9,46,131,17,30,4,16,4,9,0.229,0.275,0.366,0.641
Curt Leskanic\leskacu01,1,53,1,0,0,0,0,0,0,0,0,0,0
Al Levine*\levinal01,1,2,0,0,0,0,0,0,0,,,,
Jesse Levis*\levisje01,2/D,99,200,19,57,1,19,1,24,0.285,0.361,0.335,0.696
Darren Lewis\lewisda01,87/D9,107,154,22,41,1,15,14,17,0.266,0.339,0.325,0.664
Darren Lewis\lewisda01,8/D,81,77,15,18,0,5,11,11,0.234,0.33,0.247,0.576
Darren Lewis\lewisda01,32690,26,77,7,23,1,10,3,6,0.299,0.349,0.403,0.752
Mark Lewis\lewisma01,54/D,118,341,50,91,10,42,3,23,0.267,0.318,0.431,0.749
Richie Lewis\lewisri01,1,4,1,0,1,0,0,0,0,1,1,1,2
Richie Lewis\lewisri01,/1,4,1,0,1,0,0,0,0,1,1,1,2
Jim Leyritz\leyriji01,23D,121,379,58,105,11,64,2,60,0.277,0.379,0.393,0.772
Jim Leyritz\leyriji01,23D,84,294,47,81,11,50,1,37,0.276,0.357,0.412,0.768
Jim Leyritz\leyriji01,2/3D,37,85,11,24,0,14,1,23,0.282,0.446,0.329,0.776
Cory Lidle\lidleco01,1,51,5,1,0,0,0,0,1,0,0.167,0,0.167
Jon Lieber*\liebejo01,1,32,58,1,7,0,8,0,4,0.121,0.177,0.155,0.333
Mike Lieberthal\liebemi01,*2/D,134,455,59,112,20,77,3,44,0.246,0.314,0.442,0.755
Kerry Ligtenberg\ligteke01,1,14,0,0,0,0,0,0,0,,,,
Jose Lima\limajo01,1,50,3,0,0,0,0,0,0,0,0,0,0
Nelson Liriano#\liriane01,4/356,76,88,10,20,1,11,0,6,0.227,0.274,0.33,0.603
Pat Listach#\listapa01,6/879,52,132,13,24,0,6,4,11,0.182,0.247,0.227,0.474
Scott Livingstone*\livinsc01,/534D9,65,67,4,11,0,6,1,3,0.164,0.194,0.194,0.388
Scott Livingstone*\livinsc01,/534,23,26,1,4,0,3,0,2,0.154,0.214,0.192,0.407
Scott Livingstone*\livinsc01,/5D9,42,41,3,7,0,3,1,1,0.171,0.182,0.195,0.377
Graeme Lloyd*\lloydgr01,1,3,0,0,0,0,0,0,0,,,,
Esteban Loaiza\loaizes01,1,31,60,4,10,0,5,0,1,0.167,0.18,0.183,0.364
Keith Lockhart*\lockhke01,45/D,96,147,25,41,6,32,0,14,0.279,0.337,0.476,0.814
Kenny Lofton*\loftoke01,*8,122,493,90,164,5,48,27,64,0.333,0.409,0.428,0.837
Rich Loiselle\loiseri01,1,70,1,0,0,0,0,0,0,0,0,0,0
Joey Long\longjo01,1,10,0,0,0,0,0,0,0,,,,
Ryan Long\longry01,/9D7,6,9,2,2,0,2,0,0,0.222,0.3,0.222,0.522
Albie Lopez\lopezal02,1,4,1,0,0,0,0,0,0,0,0,0,0
Javy Lopez\lopezja01,*2,123,414,52,122,23,68,1,40,0.295,0.361,0.534,0.895
Luis Lopez#\lopezlu02,64/5,78,178,19,48,1,19,2,12,0.27,0.33,0.365,0.695
Mark Loretta\loretma01,4635/D,132,418,56,120,5,47,5,47,0.287,0.354,0.388,0.742
Derek Lowe\lowede01,1,3,3,0,0,0,0,0,0,0,0,0,0
Derek Lowe\lowede01,1,2,2,0,0,0,0,0,0,0,0,0,0
Derek Lowe\lowede01,/1,1,1,0,0,0,0,0,0,0,0,0,0
Sean Lowe\lowese01,/1,5,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Terrell Lowery\lowerte01,/78,9,14,2,4,0,0,1,3,0.286,0.412,0.286,0.697
Eric Ludwick\ludwier01,1,6,2,0,0,0,0,0,0,0,0,0,0
Eric Ludwick\ludwier01,/1,5,0,0,0,0,0,0,0,,,,
Eric Ludwick\ludwier01,/1,1,2,0,0,0,0,0,0,0,0,0,0
John Mabry*\mabryjo01,93/875,116,388,40,110,5,36,0,39,0.284,0.352,0.371,0.723
Mike Macfarlane\macfami01,2,82,257,34,61,8,35,0,24,0.237,0.316,0.401,0.717
Robert Machado\macharo01,2,10,15,1,3,0,2,0,1,0.2,0.25,0.333,0.583
Shane Mack\macksh01,8/D7,60,130,13,41,3,17,2,9,0.315,0.368,0.438,0.807
Greg Maddux\maddugr01,1,31,67,3,7,0,4,1,5,0.104,0.167,0.134,0.301
Calvin Maduro\madurca01,1,15,20,1,1,0,0,0,0,0.05,0.05,0.05,0.1
Dave Magadan*\magadda01,53D,128,271,38,82,4,30,1,50,0.303,0.414,0.391,0.805
Wendell Magee\mageewe01,8,38,115,7,23,1,9,1,9,0.2,0.254,0.261,0.515
Mike Magnante*\magnami01,1,38,3,0,0,0,0,0,0,0,0,0,0
Jose Malave\malavjo01,/7,4,4,0,0,0,0,0,0,0,0,0,0
Jeff Manto\mantoje01,/537,16,30,3,8,2,7,0,1,0.267,0.29,0.567,0.857
Barry Manuel\manueba01,1,19,2,0,0,0,0,0,0,0,0,0,0
Kirt Manwaring\manwaki01,2,104,337,22,76,1,27,1,30,0.226,0.291,0.276,0.567
Josias Manzanillo\manzajo01,1,2,1,0,0,0,0,0,0,0,0,0,0
Eli Marrero\marreel01,2,17,45,4,11,2,7,4,2,0.244,0.271,0.422,0.693
Al Martin*\martial03,*7,113,423,64,123,13,59,23,45,0.291,0.359,0.473,0.832
Norberto Martin\martino01,65/4D,71,213,24,64,2,27,1,6,0.3,0.32,0.371,0.691
Tom Martin*\martito02,1,52,3,0,0,0,0,0,0,0,0,0,0
Dave Martinez*\martida01,938/7D,145,504,78,144,12,55,12,55,0.286,0.356,0.413,0.768
Edgar Martinez\martied01,*D/35,155,542,104,179,28,108,2,119,0.33,0.456,0.554,1.009
Felix Martinez#\martife01,6/D,16,31,3,7,0,3,0,6,0.226,0.351,0.323,0.674
Pedro Martinez\martipe02,1,7,0,0,0,0,0,0,0,,,,
Pedro Martinez*\martipe03,/1,29,69,5,8,0,0,0,3,0.116,0.153,0.174,0.327
Ramon Martinez*\martira02,1,21,42,5,8,0,1,0,0,0.19,0.19,0.214,0.405
Sandy Martinez*\martisa01,/2,3,2,1,0,0,0,0,1,0,0.333,0,0.333
Tino Martinez*\martiti02,*3/D,158,594,96,176,44,141,3,75,0.296,0.371,0.577,0.948
John Marzano\marzajo01,2/D,39,87,7,25,1,10,0,7,0.287,0.34,0.356,0.697
Damon Mashore\mashoda01,87/9,92,279,55,69,3,18,5,50,0.247,0.37,0.33,0.7
Mike Matheny\mathemi01,*2/3,123,320,29,78,4,32,0,17,0.244,0.294,0.338,0.631
T.J. Mathews\mathet.01,1,40,1,0,0,0,0,0,0,0,0,0,0
T.J. Mathews\mathet.01,1,39,1,0,0,0,0,0,0,0,0,0,0
T.J. Mathews\mathet.01,1,1,0,0,0,0,0,0,0,,,,
Terry Mathews*\mathete01,1,4,0,0,0,0,0,0,0,,,,
Darrell May*\mayda02,1,1,2,0,0,0,0,0,0,0,0,0,0
Derrick May*\mayde01,42985,83,149,8,34,1,13,4,8,0.228,0.266,0.295,0.561
Brent Mayne*\maynebr01,2,85,256,29,74,6,22,1,18,0.289,0.343,0.406,0.749
Greg McCarthy*\mccargr01,1,1,0,0,0,0,0,0,0,,,,
Quinton McCracken#\mccraqu01,*8,147,325,69,95,3,36,28,42,0.292,0.374,0.36,0.734
Jeff McCurry\mccurje01,1,31,1,0,0,0,0,0,0,0,0,0,0
Ben McDonald\mcdonbe01,1,1,1,0,0,0,0,0,0,0,0,0,0
Jason McDonald#\mcdonja02,87,78,236,47,62,4,14,13,36,0.263,0.361,0.394,0.755
Chuck McElroy*\mcelrch01,1,3,0,1,0,0,0,0,0,,,,
Chuck McElroy*\mcelrch01,1,3,0,1,0,0,0,0,0,,,,
Willie McGee#\mcgeewi01,987/D,122,300,29,90,3,38,8,22,0.3,0.347,0.42,0.767
Tom McGraw*\mcgrato01,/1,2,0,0,0,0,0,0,0,,,,
Fred McGriff*\mcgrifr01,*3,152,564,77,156,22,97,5,68,0.277,0.356,0.441,0.797
Ryan McGuire*\mcguiry01,397/D8,84,199,22,51,3,17,1,19,0.256,0.32,0.397,0.717
Mark McGwire\mcgwima01,*3,156,540,86,148,58,123,3,101,0.274,0.393,0.646,1.039
Mark McGwire\mcgwima01,3,105,366,48,104,34,81,1,58,0.284,0.383,0.628,1.012
Mark McGwire\mcgwima01,3,51,174,38,44,24,42,2,43,0.253,0.411,0.684,1.095
Walt McKeel\mckeewa01,/23,5,3,0,0,0,0,0,0,0,0,0,0
Mark McLemore#\mclemma01,42832,89,349,47,91,1,25,7,40,0.261,0.338,0.33,0.668
Greg McMichael\mcmicgr01,1,70,3,0,2,0,0,0,0,0.667,0.667,0.667,1.333
Billy McMillon*\mcmilbi01,35977,37,90,10,23,2,14,2,6,0.256,0.293,0.4,0.693
Billy McMillon*\mcmilbi01,/87,13,18,0,2,0,1,0,0,0.111,0.111,0.167,0.278
Billy McMillon*\mcmilbi01,42925,24,72,10,21,2,13,2,6,0.292,0.333,0.458,0.792
Brian McRae#\mcraebr01,*8,153,562,86,136,11,43,17,65,0.242,0.326,0.383,0.709
Brian McRae#\mcraebr01,8,108,417,63,100,6,28,14,52,0.24,0.329,0.372,0.701
Brian McRae#\mcraebr01,8,45,145,23,36,5,15,3,13,0.248,0.317,0.414,0.731
Pat Meares\mearepa01,*6,134,439,63,121,10,60,7,18,0.276,0.323,0.41,0.733
Jim Mecir#\mecirji01,1,1,0,0,0,0,0,0,0,,,,
Roberto Mejia\mejiaro02,/479,7,14,0,1,0,2,0,0,0.071,0.067,0.143,0.21
Carlos Mendoza*\mendoca01,/87,15,12,6,3,0,1,0,4,0.25,0.5,0.25,0.75
Ramiro Mendoza\mendora01,1,3,0,0,0,0,0,0,0,,,,
Paul Menhart\menhapa01,/1,8,12,0,0,0,0,0,0,0,0,0,0
Orlando Merced#\merceor01,9/3D,98,368,45,98,9,40,7,47,0.266,0.352,0.413,0.765
Henry Mercedes\mercehe01,2,23,47,4,10,0,4,0,6,0.213,0.302,0.298,0.6
Jose Mercedes\mercejo02,1,1,2,0,0,0,0,0,0,0,0,0,0
Kent Mercker*\merckke01,1,31,45,3,7,0,1,0,4,0.156,0.224,0.222,0.447
Jose Mesa\mesajo01,1,5,0,0,0,0,0,0,0,,,,
Hensley Meulens\meulehe01,/73,16,24,6,7,2,6,0,4,0.292,0.379,0.583,0.963
Dan Miceli\micelda01,1,2,0,0,0,0,0,0,0,,,,
Matt Mieske\mieskma01,97/D,84,253,39,63,5,21,1,19,0.249,0.3,0.391,0.692
Damian Miller\milleda02,2/D,25,66,5,18,2,13,0,2,0.273,0.282,0.379,0.66
Kurt Miller\milleku01,/1,7,0,0,0,0,0,0,0,,,,
Orlando Miller\milleor01,6/D53,50,111,13,26,2,10,1,5,0.234,0.289,0.369,0.659
Travis Miller\milletr01,1,1,0,0,0,0,0,0,0,,,,
Ralph Milliard\millira02,/4,8,30,2,6,0,2,1,3,0.2,0.314,0.2,0.514
Alan Mills\millsal01,1,1,0,0,0,0,0,0,0,,,,
Kevin Millwood\millwke01,1,11,12,0,0,0,0,0,1,0,0.077,0,0.077
Mike Mimbs*\mimbsmi01,1,17,2,1,0,0,0,0,0,0,0,0,0
Nate Minchey\minchna01,/1,2,0,0,0,0,0,0,0,,,,
Blas Minor\minorbl01,1,10,0,0,0,0,0,0,0,,,,
Doug Mirabelli\mirabdo01,/2,6,7,0,1,0,0,0,1,0.143,0.25,0.143,0.393
Kevin Mitchell\mitchke01,D/7,20,59,7,9,4,11,1,9,0.153,0.275,0.373,0.648
Dave Mlicki\mlickda01,1,30,48,3,9,0,3,0,3,0.188,0.231,0.25,0.481
Brian Moehler\moehlbr01,1,2,3,0,0,0,0,0,0,0,0,0,0
Mike Mohler\mohlemi01,1,5,0,0,0,0,0,0,0,,,,
Izzy Molina\moliniz01,2,48,111,6,22,3,7,0,3,0.198,0.219,0.324,0.544
Paul Molitor\molitpa01,*D3,135,538,63,164,10,89,11,45,0.305,0.351,0.435,0.786
Raul Mondesi\mondera01,*9,159,616,95,191,30,87,32,44,0.31,0.36,0.541,0.901
Jeff Montgomery\montgje01,1,2,0,0,0,0,0,0,0,,,,
Ray Montgomery\montgra01,32021,29,68,8,16,0,4,0,5,0.235,0.276,0.324,0.6
Eric Moody\moodyer01,1,2,0,0,0,0,0,0,0,,,,
Mickey Morandini*\moranmi01,*4/6,150,553,83,163,1,39,16,62,0.295,0.371,0.38,0.751
Mike Mordecai\mordemi01,5/463D9,61,81,8,14,0,3,0,6,0.173,0.227,0.222,0.449
Ramon Morel\morelra01,/1,8,0,0,0,0,0,0,0,,,,
Ramon Morel\morelra01,/1,5,0,0,0,0,0,0,0,,,,
Ramon Morel\morelra01,/1,3,0,0,0,0,0,0,0,,,,
Kevin Morgan\morgake01,/5,1,1,0,0,0,0,0,0,0,0,0,0
Mike Morgan\morgami01,1,30,44,1,4,0,2,0,0,0.091,0.111,0.136,0.247
Alvin Morman*\mormaal01,1,4,1,0,0,0,0,0,0,0,0,0,0
Russ Morman\mormaru01,/93,4,7,3,2,1,2,1,0,0.286,0.286,0.857,1.143
Hal Morris*\morriha02,3,96,333,42,92,1,33,3,23,0.276,0.328,0.351,0.679
Matt Morris\morrima01,1,34,73,4,15,0,6,0,5,0.205,0.256,0.233,0.489
Julio Mosquera\mosquju01,/2,3,8,0,2,0,0,0,0,0.25,0.25,0.375,0.625
James Mouton\moutoja01,89/7,86,180,24,38,3,23,9,18,0.211,0.287,0.322,0.609
Lyle Mouton\moutoly01,97D,88,242,26,65,5,23,4,14,0.269,0.308,0.368,0.675
Jamie Moyer*\moyerja01,1,1,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Bill Mueller#\muellbi02,*5,128,390,51,114,7,44,4,48,0.292,0.369,0.428,0.797
Terry Mulholland\mulhote01,1,38,55,1,9,0,2,0,0,0.164,0.164,0.218,0.382
Terry Mulholland\mulhote01,1,24,49,0,8,0,2,0,0,0.163,0.163,0.204,0.367
Terry Mulholland\mulhote01,1,14,6,1,1,0,0,0,0,0.167,0.167,0.333,0.5
Bobby Munoz\munozbo01,/1,8,10,2,3,0,1,0,0,0.3,0.3,0.4,0.7
Mike Munoz*\munozmi01,1,63,1,0,0,0,0,0,1,0,0.5,0,0.5
Eddie Murray#\murraed02,D,55,167,13,37,3,18,1,15,0.222,0.281,0.317,0.598
Eddie Murray#\murraed02,D,46,160,13,35,3,15,1,13,0.219,0.273,0.319,0.591
Eddie Murray#\murraed02,,9,7,0,2,0,3,0,2,0.286,0.444,0.286,0.73
Heath Murray*\murrahe01,1,16,6,0,0,0,0,0,0,0,0,0,0
Mike Mussina*\mussimi01,1,2,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5
Greg Myers*\myersgr01,2D,71,174,24,45,5,29,0,17,0.259,0.321,0.42,0.741
Greg Myers*\myersgr01,2D,62,165,24,44,5,28,0,16,0.267,0.328,0.436,0.764
Greg Myers*\myersgr01,/2,9,9,0,1,0,1,0,1,0.111,0.2,0.111,0.311
Mike Myers*\myersmi01,1,4,0,0,0,0,0,0,0,,,,
Randy Myers*\myersra01,1,4,0,0,0,0,0,0,0,,,,
Rod Myers*\myersro02,79/8,31,101,14,26,2,9,4,17,0.257,0.37,0.386,0.756
Rodney Myers\myersro01,/1,5,0,0,0,0,0,0,0,,,,
Tim Naehring\naehrti01,5/D,70,259,38,74,9,40,1,38,0.286,0.375,0.467,0.843
Charles Nagy*\nagych01,1,2,5,1,1,0,0,0,0,0.2,0.2,0.2,0.4
Rob Natal\natalro01,/2,4,4,2,2,1,3,0,2,0.5,0.571,1.5,2.071
Dan Naulty\naultda01,1,1,0,0,0,0,0,0,0,,,,
Jaime Navarro\navarja01,1,2,1,0,0,0,0,0,0,0,0,0,0
Denny Neagle*\neaglde01,1,32,72,6,11,1,7,0,4,0.153,0.197,0.208,0.406
Jeff Nelson\nelsoje01,1,5,0,0,0,0,0,0,0,,,,
Robb Nen\nenro01,1,68,0,0,0,0,0,0,0,,,,
Phil Nevin\nevinph01,7D5/32,93,251,32,59,9,35,0,25,0.235,0.306,0.414,0.72
Marc Newfield\newfima01,7D,50,157,14,36,1,18,0,14,0.229,0.295,0.299,0.595
Warren Newson*\newsowa01,97/D,81,169,23,36,10,23,3,31,0.213,0.333,0.462,0.795
Melvin Nieves#\nieveme01,9D/8,116,359,46,82,20,64,1,39,0.228,0.311,0.451,0.762
Dave Nilsson*\nilssda01,3D7,156,554,71,154,20,81,2,65,0.278,0.352,0.446,0.798
Otis Nixon#\nixonot01,*8/D,145,576,84,153,2,44,59,65,0.266,0.337,0.318,0.655
Otis Nixon#\nixonot01,8/D,103,401,54,105,1,26,47,52,0.262,0.343,0.304,0.647
Otis Nixon#\nixonot01,8,42,175,30,48,1,18,12,13,0.274,0.323,0.349,0.671
Hideo Nomo\nomohi01,1,30,69,3,11,0,2,0,1,0.159,0.171,0.232,0.403
Greg Norton#\nortogr01,5/D,18,34,5,9,0,1,0,2,0.265,0.306,0.441,0.747
Abraham Nunez#\nunezab01,42890,19,40,3,9,0,6,1,3,0.225,0.289,0.375,0.664
Jon Nunnally*\nunnajo01,897,78,230,46,71,14,39,7,31,0.309,0.394,0.578,0.972
Jon Nunnally*\nunnajo01,/97,13,29,8,7,1,4,0,5,0.241,0.353,0.414,0.767
Jon Nunnally*\nunnajo01,879,65,201,38,64,13,35,7,26,0.318,0.4,0.602,1.002
Ryan Nye\nyery01,/1,3,2,0,0,0,0,0,0,0,0,0,0
Charlie O'Brien\o'brich01,2,69,225,22,49,4,27,0,22,0.218,0.311,0.347,0.657
Troy O'Leary*\o'leatr01,*97/D,146,499,65,154,15,80,0,39,0.309,0.358,0.479,0.837
Paul O'Neill*\o'neipa01,*9/3D,149,553,89,179,21,117,10,75,0.324,0.399,0.514,0.912
Sherman Obando\obandsh01,9/D7,41,47,3,6,2,9,0,6,0.128,0.241,0.277,0.517
Alex Ochoa\ochoaal01,9/8D,113,238,31,58,3,22,3,18,0.244,0.3,0.349,0.649
Jose Offerman#\offerjo01,4/D,106,424,59,126,2,39,9,41,0.297,0.359,0.394,0.753
Chad Ogea\ogeach01,1,2,2,0,0,0,0,0,0,0,0,0,0
Kirt Ojala*\ojalaki01,/1,7,7,0,0,0,0,0,0,0,0,0,0
John Olerud*\olerujo01,*3,154,524,90,154,22,102,0,85,0.294,0.4,0.489,0.889
Omar Olivares\olivaom01,1,5,5,2,3,0,2,0,0,0.6,0.6,1,1.6
Omar Olivares\olivaom01,1,4,3,2,2,0,0,0,0,0.667,0.667,1.333,2
Omar Olivares\olivaom01,1,1,2,0,1,0,2,0,0,0.5,0.5,0.5,1
Darren Oliver\oliveda02,1,1,2,1,1,0,2,0,0,0.5,0.667,0.5,1.167
Joe Oliver\olivejo01,42769,111,349,28,90,14,43,1,25,0.258,0.313,0.415,0.728
Gregg Olson\olsongr01,1,1,0,0,0,0,0,0,0,,,,
Gregg Olson\olsongr01,1,1,0,0,0,0,0,0,0,,,,
Mike Oquist\oquismi01,1,4,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5
Luis Ordaz\ordazlu01,6,12,22,3,6,0,1,3,1,0.273,0.304,0.318,0.623
Magglio Ordonez\ordonma01,9,21,69,12,22,4,11,1,2,0.319,0.338,0.58,0.918
Rey Ordonez\ordonre01,*6,120,356,35,77,1,33,11,18,0.216,0.255,0.256,0.51
Kevin Orie\orieke01,*5/6,114,364,40,100,8,44,2,39,0.275,0.35,0.431,0.781
Jesse Orosco\oroscje01,1,5,0,0,0,0,0,0,1,,1,,
Joe Orsulak*\orsuljo01,793/D,106,150,13,34,1,7,0,18,0.227,0.31,0.34,0.65
David Ortiz*\ortizda01,3/D,15,49,10,16,1,6,0,2,0.327,0.353,0.449,0.802
Donovan Osborne#\osbordo01,1,13,24,2,5,0,2,1,0,0.208,0.208,0.25,0.458
Keith Osik\osikke01,2/435,49,105,10,27,0,7,0,9,0.257,0.322,0.362,0.684
Antonio Osuna\osunaan01,1,43,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Ricky Otero#\oterori01,29068,50,151,20,38,0,3,0,19,0.252,0.339,0.318,0.657
Eric Owens\owenser01,/7849,27,57,8,15,0,3,3,4,0.263,0.311,0.263,0.575
Tom Pagnozzi\pagnoto01,12816,25,50,4,11,1,8,0,1,0.22,0.235,0.34,0.575
Lance Painter*\paintla01,1,14,1,0,0,0,0,0,0,0,0,0,0
Donn Pall\palldo01,/1,2,1,0,0,0,0,0,0,0,0,0,0
Orlando Palmeiro*\palmeor01,8D/79,74,134,19,29,0,8,2,17,0.216,0.307,0.261,0.568
Rafael Palmeiro*\palmera01,*3/D,158,614,95,156,38,110,5,67,0.254,0.329,0.485,0.815
Dean Palmer\palmede01,*5/D,143,542,70,139,23,86,2,41,0.256,0.31,0.445,0.754
Dean Palmer\palmede01,5,94,355,47,87,14,55,1,26,0.245,0.296,0.423,0.719
Dean Palmer\palmede01,5/D,49,187,23,52,9,31,1,15,0.278,0.335,0.487,0.822
Jose Paniagua\paniajo01,/1,9,5,0,0,0,0,0,0,0,0,0,0
Craig Paquette\paquecr01,42862,77,252,26,58,8,33,2,10,0.23,0.263,0.393,0.656
Mark Parent\parenma01,2,39,113,4,17,0,8,0,7,0.15,0.198,0.177,0.375
Chan Ho Park\parkch01,1,31,51,5,9,0,2,0,4,0.176,0.236,0.255,0.491
Bob Patterson\pattebo01,1,74,1,0,0,0,0,0,0,0,0,0,0
Danny Patterson\patteda04,1,3,0,0,0,0,0,0,0,,,,
Rudy Pemberton\pemberu01,9,27,63,8,15,2,10,0,4,0.238,0.314,0.365,0.679
Tony Pena\penato01,42771,40,86,6,15,0,10,0,10,0.174,0.255,0.221,0.476
Tony Pena\penato01,42771,31,67,4,11,0,8,0,8,0.164,0.25,0.179,0.429
Tony Pena\penato01,/2,9,19,2,4,0,2,0,2,0.211,0.273,0.368,0.641
Terry Pendleton#\pendlte01,5,50,113,11,28,1,17,2,12,0.248,0.32,0.354,0.674
Troy Percival\percitr01,1,4,0,0,0,0,0,0,0,,,,
Carlos Perez*\perezca01,1,31,64,3,11,1,2,0,2,0.172,0.197,0.25,0.447
Eddie Perez\perezed02,42769,73,191,20,41,6,18,0,10,0.215,0.259,0.335,0.594
Eduardo Perez\perezed01,37/5D9,106,297,44,75,16,52,5,29,0.253,0.321,0.475,0.796
Neifi Perez#\perezne01,64/5,83,313,46,91,5,31,4,21,0.291,0.333,0.444,0.777
Robert Perez\perezro01,7/9D,37,78,4,15,2,6,0,0,0.192,0.192,0.346,0.538
Tomas Perez#\perezto03,42890,40,123,9,24,0,9,1,11,0.195,0.267,0.252,0.519
Yorkis Perez*\perezyo01,/1,9,1,0,0,0,0,0,0,0,0,0,0
Matt Perisho*\perisma01,1,1,1,0,0,0,0,0,0,0,0,0,0
Robert Person\persoro01,1,2,4,0,0,0,0,0,1,0,0.2,0,0.2
Roberto Petagine*\petagro01,/37,12,15,2,1,0,2,0,3,0.067,0.222,0.067,0.289
Chris Peters*\peterch01,1,30,4,0,1,0,2,0,0,0.25,0.25,0.25,0.5
Mark Petkovsek\petkoma01,1,53,11,0,1,0,0,0,1,0.091,0.167,0.091,0.258
J.R. Phillips*\phillj.01,/39,13,15,2,2,1,4,0,0,0.133,0.125,0.333,0.458
Tony Phillips#\phillto02,479D5/8,141,534,96,147,8,57,13,102,0.275,0.392,0.391,0.783
Tony Phillips#\phillto02,42983,36,129,23,40,2,9,4,29,0.31,0.44,0.403,0.843
Tony Phillips#\phillto02,47D/985,105,405,73,107,6,48,9,73,0.264,0.376,0.388,0.764
Mike Piazza\piazzmi01,*2/D,152,556,104,201,40,124,5,69,0.362,0.431,0.638,1.07
